,countriesAndTerritories,cases,deaths,dateRep,popData2019
558,Albania,6,0,10/05/2020,2862427.0
559,Albania,8,0,09/05/2020,2862427.0
560,Albania,10,0,08/05/2020,2862427.0
561,Albania,12,0,07/05/2020,2862427.0
562,Albania,17,0,06/05/2020,2862427.0
563,Albania,8,0,05/05/2020,2862427.0
564,Albania,6,0,04/05/2020,2862427.0
565,Albania,7,0,03/05/2020,2862427.0
566,Albania,9,0,02/05/2020,2862427.0
567,Albania,7,0,01/05/2020,2862427.0
568,Albania,16,1,30/04/2020,2862427.0
569,Albania,14,2,29/04/2020,2862427.0
570,Albania,10,0,28/04/2020,2862427.0
571,Albania,14,1,27/04/2020,2862427.0
572,Albania,34,0,26/04/2020,2862427.0
573,Albania,15,0,25/04/2020,2862427.0
574,Albania,29,0,24/04/2020,2862427.0
575,Albania,25,1,23/04/2020,2862427.0
576,Albania,25,0,22/04/2020,2862427.0
577,Albania,22,0,21/04/2020,2862427.0
578,Albania,14,0,20/04/2020,2862427.0
579,Albania,9,0,19/04/2020,2862427.0
580,Albania,21,0,18/04/2020,2862427.0
581,Albania,24,1,17/04/2020,2862427.0
582,Albania,19,1,16/04/2020,2862427.0
583,Albania,8,1,15/04/2020,2862427.0
584,Albania,21,0,14/04/2020,2862427.0
585,Albania,13,0,13/04/2020,2862427.0
586,Albania,17,0,12/04/2020,2862427.0
587,Albania,7,0,11/04/2020,2862427.0
588,Albania,9,1,10/04/2020,2862427.0
589,Albania,17,0,09/04/2020,2862427.0
590,Albania,6,0,08/04/2020,2862427.0
591,Albania,16,1,07/04/2020,2862427.0
592,Albania,28,2,06/04/2020,2862427.0
593,Albania,29,2,05/04/2020,2862427.0
594,Albania,27,1,04/04/2020,2862427.0
595,Albania,18,1,03/04/2020,2862427.0
596,Albania,16,0,02/04/2020,2862427.0
597,Albania,20,3,01/04/2020,2862427.0
598,Albania,11,2,31/03/2020,2862427.0
599,Albania,15,0,30/03/2020,2862427.0
600,Albania,11,1,29/03/2020,2862427.0
601,Albania,12,3,28/03/2020,2862427.0
602,Albania,28,1,27/03/2020,2862427.0
603,Albania,23,0,26/03/2020,2862427.0
604,Albania,23,1,25/03/2020,2862427.0
605,Albania,11,2,24/03/2020,2862427.0
606,Albania,13,0,23/03/2020,2862427.0
607,Albania,6,0,22/03/2020,2862427.0
608,Albania,0,0,21/03/2020,2862427.0
609,Albania,11,0,20/03/2020,2862427.0
610,Albania,4,1,19/03/2020,2862427.0
611,Albania,4,0,18/03/2020,2862427.0
612,Albania,9,0,17/03/2020,2862427.0
613,Albania,4,0,16/03/2020,2862427.0
614,Albania,5,0,15/03/2020,2862427.0
615,Albania,10,0,14/03/2020,2862427.0
616,Albania,12,0,13/03/2020,2862427.0
617,Albania,1,1,12/03/2020,2862427.0
618,Albania,4,0,11/03/2020,2862427.0
619,Albania,4,0,10/03/2020,2862427.0
620,Albania,2,0,09/03/2020,2862427.0
621,Algeria,464,12,14/12/2020,43053054.0
622,Algeria,517,9,13/12/2020,43053054.0
623,Algeria,542,11,12/12/2020,43053054.0
624,Algeria,565,10,11/12/2020,43053054.0
625,Algeria,598,15,10/12/2020,43053054.0
626,Algeria,591,12,09/12/2020,43053054.0
627,Algeria,573,11,08/12/2020,43053054.0
628,Algeria,750,15,07/12/2020,43053054.0
629,Algeria,772,9,06/12/2020,43053054.0
630,Algeria,803,12,05/12/2020,43053054.0
631,Algeria,843,16,04/12/2020,43053054.0
632,Algeria,932,17,03/12/2020,43053054.0
633,Algeria,963,16,02/12/2020,43053054.0
634,Algeria,968,21,01/12/2020,43053054.0
635,Algeria,1009,17,30/11/2020,43053054.0
636,Algeria,1044,21,29/11/2020,43053054.0
637,Algeria,1058,20,28/11/2020,43053054.0
638,Algeria,1085,23,27/11/2020,43053054.0
639,Algeria,1025,20,26/11/2020,43053054.0
640,Algeria,1133,15,25/11/2020,43053054.0
641,Algeria,1005,19,24/11/2020,43053054.0
642,Algeria,1088,35,23/11/2020,43053054.0
643,Algeria,1019,1,22/11/2020,43053054.0
644,Algeria,1103,15,21/11/2020,43053054.0
645,Algeria,1023,18,20/11/2020,43053054.0
646,Algeria,1038,20,19/11/2020,43053054.0
647,Algeria,1002,18,18/11/2020,43053054.0
648,Algeria,910,14,17/11/2020,43053054.0
649,Algeria,860,15,16/11/2020,43053054.0
650,Algeria,844,14,15/11/2020,43053054.0
651,Algeria,867,14,14/11/2020,43053054.0
652,Algeria,851,18,13/11/2020,43053054.0
653,Algeria,811,16,12/11/2020,43053054.0
654,Algeria,753,15,11/11/2020,43053054.0
655,Algeria,642,14,10/11/2020,43053054.0
656,Algeria,670,12,09/11/2020,43053054.0
657,Algeria,581,12,08/11/2020,43053054.0
658,Algeria,631,13,07/11/2020,43053054.0
659,Algeria,642,12,06/11/2020,43053054.0
660,Algeria,548,10,05/11/2020,43053054.0
661,Algeria,405,9,04/11/2020,43053054.0
662,Algeria,302,7,03/11/2020,43053054.0
663,Algeria,330,9,02/11/2020,43053054.0
664,Algeria,291,8,01/11/2020,43053054.0
665,Algeria,319,7,31/10/2020,43053054.0
666,Algeria,306,8,30/10/2020,43053054.0
667,Algeria,320,10,29/10/2020,43053054.0
668,Algeria,287,9,28/10/2020,43053054.0
669,Algeria,276,8,27/10/2020,43053054.0
670,Algeria,263,7,26/10/2020,43053054.0
671,Algeria,250,10,25/10/2020,43053054.0
672,Algeria,273,9,24/10/2020,43053054.0
673,Algeria,266,8,23/10/2020,43053054.0
674,Algeria,252,15,22/10/2020,43053054.0
675,Algeria,223,0,21/10/2020,43053054.0
676,Algeria,214,9,20/10/2020,43053054.0
677,Algeria,199,10,19/10/2020,43053054.0
678,Algeria,215,5,18/10/2020,43053054.0
679,Algeria,211,5,17/10/2020,43053054.0
680,Algeria,193,9,16/10/2020,43053054.0
681,Algeria,185,9,15/10/2020,43053054.0
682,Algeria,174,9,14/10/2020,43053054.0
683,Algeria,153,8,13/10/2020,43053054.0
684,Algeria,132,6,12/10/2020,43053054.0
685,Algeria,136,6,11/10/2020,43053054.0
686,Algeria,146,6,10/10/2020,43053054.0
687,Algeria,138,4,09/10/2020,43053054.0
688,Algeria,121,6,08/10/2020,43053054.0
689,Algeria,129,5,07/10/2020,43053054.0
690,Algeria,134,8,06/10/2020,43053054.0
691,Algeria,141,4,05/10/2020,43053054.0
692,Algeria,148,7,04/10/2020,43053054.0
693,Algeria,157,8,03/10/2020,43053054.0
694,Algeria,160,7,02/10/2020,43053054.0
695,Algeria,162,8,01/10/2020,43053054.0
696,Algeria,155,7,30/09/2020,43053054.0
697,Algeria,146,5,29/09/2020,43053054.0
698,Algeria,153,3,28/09/2020,43053054.0
699,Algeria,160,4,27/09/2020,43053054.0
700,Algeria,175,4,26/09/2020,43053054.0
701,Algeria,179,5,25/09/2020,43053054.0
702,Algeria,186,9,24/09/2020,43053054.0
703,Algeria,191,10,23/09/2020,43053054.0
704,Algeria,197,7,22/09/2020,43053054.0
705,Algeria,203,7,21/09/2020,43053054.0
706,Algeria,210,6,20/09/2020,43053054.0
707,Algeria,219,5,19/09/2020,43053054.0
708,Algeria,228,9,18/09/2020,43053054.0
709,Algeria,232,13,17/09/2020,43053054.0
710,Algeria,238,12,16/09/2020,43053054.0
711,Algeria,242,8,15/09/2020,43053054.0
712,Algeria,247,7,14/09/2020,43053054.0
713,Algeria,255,6,13/09/2020,43053054.0
714,Algeria,264,8,12/09/2020,43053054.0
715,Algeria,272,10,11/09/2020,43053054.0
716,Algeria,278,10,10/09/2020,43053054.0
717,Algeria,285,9,09/09/2020,43053054.0
718,Algeria,289,6,08/09/2020,43053054.0
719,Algeria,293,7,07/09/2020,43053054.0
720,Algeria,298,10,06/09/2020,43053054.0
721,Algeria,304,8,05/09/2020,43053054.0
722,Algeria,311,6,04/09/2020,43053054.0
723,Algeria,325,7,03/09/2020,43053054.0
724,Algeria,339,8,02/09/2020,43053054.0
725,Algeria,348,9,01/09/2020,43053054.0
726,Algeria,364,10,31/08/2020,43053054.0
727,Algeria,379,8,30/08/2020,43053054.0
728,Algeria,387,8,29/08/2020,43053054.0
729,Algeria,397,10,28/08/2020,43053054.0
730,Algeria,391,9,27/08/2020,43053054.0
731,Algeria,370,10,26/08/2020,43053054.0
732,Algeria,398,11,25/08/2020,43053054.0
733,Algeria,392,11,24/08/2020,43053054.0
734,Algeria,401,6,23/08/2020,43053054.0
735,Algeria,409,7,22/08/2020,43053054.0
736,Algeria,411,9,21/08/2020,43053054.0
737,Algeria,403,11,20/08/2020,43053054.0
738,Algeria,419,12,19/08/2020,43053054.0
739,Algeria,442,9,18/08/2020,43053054.0
740,Algeria,450,10,17/08/2020,43053054.0
741,Algeria,469,9,16/08/2020,43053054.0
742,Algeria,477,10,15/08/2020,43053054.0
743,Algeria,488,8,14/08/2020,43053054.0
744,Algeria,495,11,13/08/2020,43053054.0
745,Algeria,492,10,12/08/2020,43053054.0
746,Algeria,498,10,11/08/2020,43053054.0
747,Algeria,521,9,10/08/2020,43053054.0
748,Algeria,538,11,09/08/2020,43053054.0
749,Algeria,529,9,08/08/2020,43053054.0
750,Algeria,571,12,07/08/2020,43053054.0
751,Algeria,551,13,06/08/2020,43053054.0
752,Algeria,532,9,05/08/2020,43053054.0
753,Algeria,507,8,04/08/2020,43053054.0
754,Algeria,515,8,03/08/2020,43053054.0
755,Algeria,556,13,02/08/2020,43053054.0
756,Algeria,563,10,01/08/2020,43053054.0
757,Algeria,602,14,31/07/2020,43053054.0
758,Algeria,614,12,30/07/2020,43053054.0
759,Algeria,642,11,29/07/2020,43053054.0
760,Algeria,616,8,28/07/2020,43053054.0
761,Algeria,593,9,27/07/2020,43053054.0
762,Algeria,605,10,26/07/2020,43053054.0
763,Algeria,675,12,25/07/2020,43053054.0
764,Algeria,612,13,24/07/2020,43053054.0
765,Algeria,594,11,23/07/2020,43053054.0
766,Algeria,587,13,22/07/2020,43053054.0
767,Algeria,607,9,21/07/2020,43053054.0
768,Algeria,535,10,20/07/2020,43053054.0
769,Algeria,601,11,19/07/2020,43053054.0
770,Algeria,593,5,18/07/2020,43053054.0
771,Algeria,585,12,17/07/2020,43053054.0
772,Algeria,554,12,16/07/2020,43053054.0
773,Algeria,527,10,15/07/2020,43053054.0
774,Algeria,494,7,14/07/2020,43053054.0
775,Algeria,483,7,13/07/2020,43053054.0
776,Algeria,470,8,12/07/2020,43053054.0
777,Algeria,434,8,11/07/2020,43053054.0
778,Algeria,460,10,10/07/2020,43053054.0
779,Algeria,469,10,09/07/2020,43053054.0
780,Algeria,475,9,08/07/2020,43053054.0
781,Algeria,463,7,07/07/2020,43053054.0
782,Algeria,441,6,06/07/2020,43053054.0
783,Algeria,430,9,05/07/2020,43053054.0
784,Algeria,413,9,04/07/2020,43053054.0
785,Algeria,385,8,03/07/2020,43053054.0
786,Algeria,365,8,02/07/2020,43053054.0
787,Algeria,336,7,01/07/2020,43053054.0
788,Algeria,298,8,30/06/2020,43053054.0
789,Algeria,305,5,29/06/2020,43053054.0
790,Algeria,283,7,28/06/2020,43053054.0
791,Algeria,240,7,27/06/2020,43053054.0
792,Algeria,197,9,26/06/2020,43053054.0
793,Algeria,172,8,25/06/2020,43053054.0
794,Algeria,156,9,24/06/2020,43053054.0
795,Algeria,149,7,23/06/2020,43053054.0
796,Algeria,140,8,22/06/2020,43053054.0
797,Algeria,127,12,21/06/2020,43053054.0
798,Algeria,119,14,20/06/2020,43053054.0
799,Algeria,117,12,19/06/2020,43053054.0
800,Algeria,121,11,18/06/2020,43053054.0
801,Algeria,116,11,17/06/2020,43053054.0
802,Algeria,112,10,16/06/2020,43053054.0
803,Algeria,109,7,15/06/2020,43053054.0
804,Algeria,112,9,14/06/2020,43053054.0
805,Algeria,109,10,13/06/2020,43053054.0
806,Algeria,105,9,12/06/2020,43053054.0
807,Algeria,102,8,11/06/2020,43053054.0
808,Algeria,117,9,10/06/2020,43053054.0
809,Algeria,111,8,09/06/2020,43053054.0
810,Algeria,104,9,08/06/2020,43053054.0
811,Algeria,115,8,07/06/2020,43053054.0
812,Algeria,104,9,06/06/2020,43053054.0
813,Algeria,205,14,05/06/2020,43053054.0
814,Algeria,0,0,04/06/2020,43053054.0
815,Algeria,113,6,03/06/2020,43053054.0
816,Algeria,119,8,02/06/2020,43053054.0
817,Algeria,127,7,01/06/2020,43053054.0
818,Algeria,133,8,31/05/2020,43053054.0
819,Algeria,137,8,30/05/2020,43053054.0
820,Algeria,140,7,29/05/2020,43053054.0
821,Algeria,160,6,28/05/2020,43053054.0
822,Algeria,194,8,27/05/2020,43053054.0
823,Algeria,197,9,26/05/2020,43053054.0
824,Algeria,193,8,25/05/2020,43053054.0
825,Algeria,195,10,24/05/2020,43053054.0
826,Algeria,190,7,23/05/2020,43053054.0
827,Algeria,186,7,22/05/2020,43053054.0
828,Algeria,165,7,21/05/2020,43053054.0
829,Algeria,176,6,20/05/2020,43053054.0
830,Algeria,182,7,19/05/2020,43053054.0
831,Algeria,198,6,18/05/2020,43053054.0
832,Algeria,192,6,17/05/2020,43053054.0
833,Algeria,187,7,16/05/2020,43053054.0
834,Algeria,189,7,15/05/2020,43053054.0
835,Algeria,186,7,14/05/2020,43053054.0
836,Algeria,176,8,13/05/2020,43053054.0
837,Algeria,168,5,12/05/2020,43053054.0
838,Algeria,165,8,11/05/2020,43053054.0
839,Algeria,189,6,10/05/2020,43053054.0
840,Algeria,187,5,09/05/2020,43053054.0
841,Algeria,185,7,08/05/2020,43053054.0
842,Algeria,159,6,07/05/2020,43053054.0
843,Algeria,190,5,06/05/2020,43053054.0
844,Algeria,174,2,05/05/2020,43053054.0
845,Algeria,179,4,04/05/2020,43053054.0
846,Algeria,141,6,03/05/2020,43053054.0
847,Algeria,148,3,02/05/2020,43053054.0
848,Algeria,158,6,01/05/2020,43053054.0
849,Algeria,199,7,30/04/2020,43053054.0
850,Algeria,132,5,29/04/2020,43053054.0
851,Algeria,135,7,28/04/2020,43053054.0
852,Algeria,126,6,27/04/2020,43053054.0
853,Algeria,129,4,26/04/2020,43053054.0
854,Algeria,120,8,25/04/2020,43053054.0
855,Algeria,97,5,24/04/2020,43053054.0
856,Algeria,99,10,23/04/2020,43053054.0
857,Algeria,93,8,22/04/2020,43053054.0
858,Algeria,89,9,21/04/2020,43053054.0
859,Algeria,94,8,20/04/2020,43053054.0
860,Algeria,117,3,19/04/2020,43053054.0
861,Algeria,150,16,18/04/2020,43053054.0
862,Algeria,108,12,17/04/2020,43053054.0
863,Algeria,90,11,16/04/2020,43053054.0
864,Algeria,87,12,15/04/2020,43053054.0
865,Algeria,69,20,14/04/2020,43053054.0
866,Algeria,89,18,13/04/2020,43053054.0
867,Algeria,64,19,12/04/2020,43053054.0
868,Algeria,95,21,11/04/2020,43053054.0
869,Algeria,94,30,10/04/2020,43053054.0
870,Algeria,104,12,09/04/2020,43053054.0
871,Algeria,45,20,08/04/2020,43053054.0
872,Algeria,103,21,07/04/2020,43053054.0
873,Algeria,69,22,06/04/2020,43053054.0
874,Algeria,80,25,05/04/2020,43053054.0
875,Algeria,185,42,04/04/2020,43053054.0
876,Algeria,139,5,03/04/2020,43053054.0
877,Algeria,131,14,02/04/2020,43053054.0
878,Algeria,132,9,01/04/2020,43053054.0
879,Algeria,73,4,31/03/2020,43053054.0
880,Algeria,57,2,30/03/2020,43053054.0
881,Algeria,45,3,29/03/2020,43053054.0
882,Algeria,42,1,28/03/2020,43053054.0
883,Algeria,65,4,27/03/2020,43053054.0
884,Algeria,38,2,26/03/2020,43053054.0
885,Algeria,34,2,25/03/2020,43053054.0
886,Algeria,29,0,24/03/2020,43053054.0
887,Algeria,62,2,23/03/2020,43053054.0
888,Algeria,37,5,22/03/2020,43053054.0
889,Algeria,12,3,21/03/2020,43053054.0
890,Algeria,18,1,20/03/2020,43053054.0
891,Algeria,12,1,19/03/2020,43053054.0
892,Algeria,2,1,18/03/2020,43053054.0
893,Algeria,10,0,17/03/2020,43053054.0
894,Algeria,11,2,16/03/2020,43053054.0
895,Algeria,11,0,15/03/2020,43053054.0
896,Algeria,1,1,14/03/2020,43053054.0
897,Algeria,5,1,13/03/2020,43053054.0
898,Algeria,0,0,12/03/2020,43053054.0
899,Algeria,3,0,09/03/2020,43053054.0
900,Algeria,5,0,06/03/2020,43053054.0
901,Algeria,7,0,05/03/2020,43053054.0
902,Algeria,2,0,04/03/2020,43053054.0
903,Algeria,0,0,02/03/2020,43053054.0
904,Algeria,2,0,01/03/2020,43053054.0
905,Algeria,0,0,29/02/2020,43053054.0
906,Algeria,0,0,28/02/2020,43053054.0
907,Algeria,0,0,27/02/2020,43053054.0
908,Algeria,1,0,26/02/2020,43053054.0
909,Algeria,0,0,25/02/2020,43053054.0
910,Algeria,0,0,24/02/2020,43053054.0
911,Algeria,0,0,23/02/2020,43053054.0
912,Algeria,0,0,22/02/2020,43053054.0
913,Algeria,0,0,21/02/2020,43053054.0
914,Algeria,0,0,20/02/2020,43053054.0
915,Algeria,0,0,19/02/2020,43053054.0
916,Algeria,0,0,18/02/2020,43053054.0
917,Algeria,0,0,17/02/2020,43053054.0
918,Algeria,0,0,16/02/2020,43053054.0
919,Algeria,0,0,15/02/2020,43053054.0
920,Algeria,0,0,14/02/2020,43053054.0
921,Algeria,0,0,13/02/2020,43053054.0
922,Algeria,0,0,12/02/2020,43053054.0
923,Algeria,0,0,11/02/2020,43053054.0
924,Algeria,0,0,10/02/2020,43053054.0
925,Algeria,0,0,09/02/2020,43053054.0
926,Algeria,0,0,08/02/2020,43053054.0
927,Algeria,0,0,07/02/2020,43053054.0
928,Algeria,0,0,06/02/2020,43053054.0
929,Algeria,0,0,05/02/2020,43053054.0
930,Algeria,0,0,04/02/2020,43053054.0
931,Algeria,0,0,03/02/2020,43053054.0
932,Algeria,0,0,02/02/2020,43053054.0
933,Algeria,0,0,01/02/2020,43053054.0
934,Algeria,0,0,31/01/2020,43053054.0
935,Algeria,0,0,30/01/2020,43053054.0
936,Algeria,0,0,29/01/2020,43053054.0
937,Algeria,0,0,28/01/2020,43053054.0
938,Algeria,0,0,27/01/2020,43053054.0
939,Algeria,0,0,26/01/2020,43053054.0
940,Algeria,0,0,25/01/2020,43053054.0
941,Algeria,0,0,24/01/2020,43053054.0
942,Algeria,0,0,23/01/2020,43053054.0
943,Algeria,0,0,22/01/2020,43053054.0
944,Algeria,0,0,21/01/2020,43053054.0
945,Algeria,0,0,20/01/2020,43053054.0
946,Algeria,0,0,19/01/2020,43053054.0
947,Algeria,0,0,18/01/2020,43053054.0
948,Algeria,0,0,17/01/2020,43053054.0
949,Algeria,0,0,16/01/2020,43053054.0
950,Algeria,0,0,15/01/2020,43053054.0
951,Algeria,0,0,14/01/2020,43053054.0
952,Algeria,0,0,13/01/2020,43053054.0
953,Algeria,0,0,12/01/2020,43053054.0
954,Algeria,0,0,11/01/2020,43053054.0
955,Algeria,0,0,10/01/2020,43053054.0
956,Algeria,0,0,09/01/2020,43053054.0
957,Algeria,0,0,08/01/2020,43053054.0
958,Algeria,0,0,07/01/2020,43053054.0
959,Algeria,0,0,06/01/2020,43053054.0
960,Algeria,0,0,05/01/2020,43053054.0
961,Algeria,0,0,04/01/2020,43053054.0
962,Algeria,0,0,03/01/2020,43053054.0
963,Algeria,0,0,02/01/2020,43053054.0
964,Algeria,0,0,01/01/2020,43053054.0
965,Algeria,0,0,31/12/2019,43053054.0
966,Andorra,50,1,14/12/2020,76177.0
967,Andorra,52,0,13/12/2020,76177.0
968,Andorra,46,0,12/12/2020,76177.0
969,Andorra,28,0,11/12/2020,76177.0
970,Andorra,35,0,10/12/2020,76177.0
971,Andorra,43,0,09/12/2020,76177.0
972,Andorra,34,0,08/12/2020,76177.0
973,Andorra,45,0,07/12/2020,76177.0
974,Andorra,50,1,06/12/2020,76177.0
975,Andorra,51,0,05/12/2020,76177.0
976,Andorra,62,1,04/12/2020,76177.0
977,Andorra,52,0,03/12/2020,76177.0
978,Andorra,45,0,02/12/2020,76177.0
979,Andorra,33,0,01/12/2020,76177.0
980,Andorra,42,0,30/11/2020,76177.0
981,Andorra,60,0,29/11/2020,76177.0
982,Andorra,76,0,28/11/2020,76177.0
983,Andorra,106,0,27/11/2020,76177.0
984,Andorra,77,0,26/11/2020,76177.0
985,Andorra,47,0,25/11/2020,76177.0
986,Andorra,48,0,24/11/2020,76177.0
987,Andorra,49,0,23/11/2020,76177.0
988,Andorra,65,0,22/11/2020,76177.0
989,Andorra,76,0,21/11/2020,76177.0
990,Andorra,48,0,20/11/2020,76177.0
991,Andorra,67,0,19/11/2020,76177.0
992,Andorra,37,0,18/11/2020,76177.0
993,Andorra,42,0,17/11/2020,76177.0
994,Andorra,147,1,16/11/2020,76177.0
995,Andorra,0,0,15/11/2020,76177.0
996,Andorra,109,0,14/11/2020,76177.0
997,Andorra,49,0,13/11/2020,76177.0
998,Andorra,90,0,12/11/2020,76177.0
999,Andorra,40,0,11/11/2020,76177.0
1000,Andorra,54,0,10/11/2020,76177.0
1001,Andorra,64,0,09/11/2020,76177.0
1002,Andorra,184,0,08/11/2020,76177.0
1003,Andorra,0,0,07/11/2020,76177.0
1004,Andorra,90,0,06/11/2020,76177.0
1005,Andorra,135,0,05/11/2020,76177.0
1006,Andorra,22,0,04/11/2020,76177.0
1007,Andorra,63,0,03/11/2020,76177.0
1008,Andorra,69,0,02/11/2020,76177.0
1009,Andorra,91,0,01/11/2020,76177.0
1010,Andorra,98,2,31/10/2020,76177.0
1011,Andorra,50,1,30/10/2020,76177.0
1012,Andorra,107,0,29/10/2020,76177.0
1013,Andorra,85,0,28/10/2020,76177.0
1014,Andorra,287,3,27/10/2020,76177.0
1015,Andorra,0,0,26/10/2020,76177.0
1016,Andorra,0,0,25/10/2020,76177.0
1017,Andorra,227,6,24/10/2020,76177.0
1018,Andorra,0,0,23/10/2020,76177.0
1019,Andorra,188,1,22/10/2020,76177.0
1020,Andorra,0,0,21/10/2020,76177.0
1021,Andorra,246,3,20/10/2020,76177.0
1022,Andorra,0,0,19/10/2020,76177.0
1023,Andorra,0,0,18/10/2020,76177.0
1024,Andorra,187,0,17/10/2020,76177.0
1025,Andorra,0,0,16/10/2020,76177.0
1026,Andorra,195,2,15/10/2020,76177.0
1027,Andorra,0,0,14/10/2020,76177.0
1028,Andorra,299,2,13/10/2020,76177.0
1029,Andorra,0,0,12/10/2020,76177.0
1030,Andorra,0,0,11/10/2020,76177.0
1031,Andorra,128,1,10/10/2020,76177.0
1032,Andorra,0,1,09/10/2020,76177.0
1033,Andorra,198,0,08/10/2020,76177.0
1034,Andorra,0,0,07/10/2020,76177.0
1035,Andorra,260,0,06/10/2020,76177.0
1036,Andorra,0,0,05/10/2020,76177.0
1037,Andorra,0,0,04/10/2020,76177.0
1038,Andorra,60,0,03/10/2020,76177.0
1039,Andorra,0,0,02/10/2020,76177.0
1040,Andorra,84,0,01/10/2020,76177.0
1041,Andorra,0,0,30/09/2020,76177.0
1042,Andorra,130,0,29/09/2020,76177.0
1043,Andorra,0,0,28/09/2020,76177.0
1044,Andorra,0,0,27/09/2020,76177.0
1045,Andorra,83,0,26/09/2020,76177.0
1046,Andorra,0,0,25/09/2020,76177.0
1047,Andorra,72,0,24/09/2020,76177.0
1048,Andorra,0,0,23/09/2020,76177.0
1049,Andorra,117,0,22/09/2020,76177.0
1050,Andorra,0,0,21/09/2020,76177.0
1051,Andorra,0,0,20/09/2020,76177.0
1052,Andorra,81,0,19/09/2020,76177.0
1053,Andorra,45,0,18/09/2020,76177.0
1054,Andorra,0,0,17/09/2020,76177.0
1055,Andorra,0,0,16/09/2020,76177.0
1056,Andorra,94,0,15/09/2020,76177.0
1057,Andorra,0,0,14/09/2020,76177.0
1058,Andorra,0,0,13/09/2020,76177.0
1059,Andorra,43,0,12/09/2020,76177.0
1060,Andorra,0,0,11/09/2020,76177.0
1061,Andorra,40,0,10/09/2020,76177.0
1062,Andorra,0,0,09/09/2020,76177.0
1063,Andorra,46,0,08/09/2020,76177.0
1064,Andorra,0,0,07/09/2020,76177.0
1065,Andorra,0,0,06/09/2020,76177.0
1066,Andorra,16,0,05/09/2020,76177.0
1067,Andorra,0,0,04/09/2020,76177.0
1068,Andorra,15,0,03/09/2020,76177.0
1069,Andorra,8,0,02/09/2020,76177.0
1070,Andorra,52,0,01/09/2020,76177.0
1071,Andorra,0,0,31/08/2020,76177.0
1072,Andorra,0,0,30/08/2020,76177.0
1073,Andorra,26,0,29/08/2020,76177.0
1074,Andorra,0,0,28/08/2020,76177.0
1075,Andorra,38,0,27/08/2020,76177.0
1076,Andorra,0,0,26/08/2020,76177.0
1077,Andorra,15,0,25/08/2020,76177.0
1078,Andorra,0,0,24/08/2020,76177.0
1079,Andorra,0,0,23/08/2020,76177.0
1080,Andorra,21,0,22/08/2020,76177.0
1081,Andorra,0,0,21/08/2020,76177.0
1082,Andorra,19,0,20/08/2020,76177.0
1083,Andorra,0,0,19/08/2020,76177.0
1084,Andorra,16,0,18/08/2020,76177.0
1085,Andorra,0,0,17/08/2020,76177.0
1086,Andorra,0,0,16/08/2020,76177.0
1087,Andorra,8,0,15/08/2020,76177.0
1088,Andorra,4,0,14/08/2020,76177.0
1089,Andorra,14,1,13/08/2020,76177.0
1090,Andorra,0,0,12/08/2020,76177.0
1091,Andorra,7,0,11/08/2020,76177.0
1092,Andorra,0,0,10/08/2020,76177.0
1093,Andorra,1,0,09/08/2020,76177.0
1094,Andorra,11,0,08/08/2020,76177.0
1095,Andorra,5,0,07/08/2020,76177.0
1096,Andorra,0,0,06/08/2020,76177.0
1097,Andorra,2,0,05/08/2020,76177.0
1098,Andorra,12,0,04/08/2020,76177.0
1099,Andorra,0,0,03/08/2020,76177.0
1100,Andorra,0,0,02/08/2020,76177.0
1101,Andorra,3,0,01/08/2020,76177.0
1102,Andorra,4,0,31/07/2020,76177.0
1103,Andorra,11,0,30/07/2020,76177.0
1104,Andorra,0,0,29/07/2020,76177.0
1105,Andorra,10,0,28/07/2020,76177.0
1106,Andorra,0,0,27/07/2020,76177.0
1107,Andorra,8,0,26/07/2020,76177.0
1108,Andorra,0,0,25/07/2020,76177.0
1109,Andorra,0,0,24/07/2020,76177.0
1110,Andorra,5,0,23/07/2020,76177.0
1111,Andorra,0,0,22/07/2020,76177.0
1112,Andorra,4,0,21/07/2020,76177.0
1113,Andorra,0,0,20/07/2020,76177.0
1114,Andorra,0,0,19/07/2020,76177.0
1115,Andorra,3,0,18/07/2020,76177.0
1116,Andorra,15,0,17/07/2020,76177.0
1117,Andorra,1,0,16/07/2020,76177.0
1118,Andorra,3,0,15/07/2020,76177.0
1119,Andorra,3,0,14/07/2020,76177.0
1120,Andorra,0,0,13/07/2020,76177.0
1121,Andorra,0,0,12/07/2020,76177.0
1122,Andorra,0,0,11/07/2020,76177.0
1123,Andorra,0,0,10/07/2020,76177.0
1124,Andorra,0,0,09/07/2020,76177.0
